Kullanıcı Adı,Puan (Yıldız),Yorum Metni,Tarih (Metin),Tarih (Yaklaşık),Beğeni,İşletme Yanıtı,Kullanıcı Yorum Sayısı,Yorum ID
Fatih Daşpınar,5.0,"This was our third time staying at this hotel, and we stayed for 5 nights in a club room. It's one of the rare hotels where I was sad to see my vacation end. The rooms, linens, and sheets were spotlessly clean and new, and the room was cleaned daily; linens were also changed if requested. Since it's a family hotel, there are many children. I didn't experience any problems with the foreign tourists; they were very polite and well-behaved, and their children were more well-behaved than ours. There was no shouting or yelling. If there were any noisy people, unfortunately, it was our own. Many thanks to the kitchen staff; the food was fantastic, a wide variety of dishes from every region and even many countries, and they were delicious. It's one of the rare hotels that doesn't skimp on red meat. There's a wide variety of desserts, whatever you're looking for. Some of the staff are friends who came from Indonesia to work here; they were especially excellent, always smiling and polite, and they never refused us anything. Special thanks to ""Geri"" and Hasan in the restaurant section. In previous years, we had staff from Eastern Turkey; the Indonesian staff was a very good choice. The pools are adequate and very clean, there are enough sun loungers, but if you want a poolside lounger, you need to act early because foreigners grab them early. The animation team and shows are fantastic, there are lots of activities for those who want to participate, special thanks to Ms. Almira from the animation team. My ladies who make gözleme (Turkish flatbread) are the best, thanks again for your hard work. Unlimited drinks are excellent, no problems at all. Special thanks to Mr. Kerim and Ms. Tansu at the bikini bar, Ms. Sümeyye at the coffee shop, Ms. Emine at the pastry and ice cream section, Ms. İpek and the gentleman with glasses next to her at the reception. Special thanks to the cleaning staff, brothers, sisters and friends, who are constantly walking around with mops and brooms, they don't leave a single piece of trash in the whole huge complex. Wifi works flawlessly almost everywhere, which is one of the biggest pluses 😄
My humble suggestion to the management: this year there were a few flies for the first time, they are spraying but it doesn't seem to be enough, the number of slides should be increased and diversified, the lawns need maintenance, there is no grass left in some places, the night lighting is insufficient in some areas.",3 weeks ago,2026-07-14,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking the time to write your review.

All your comments are important to us at Adora Hotel & Resort. They encourage us to improve and become better. We strive to provide you, our valued guests, with impeccable service.

We are delighted to have hosted you and wish you a healthy and peaceful year with your loved ones.

Sincerely,

The Adora Hotel & Resort Family",2 reviews · 8 photos,Ci9DQUlRQUNvZENodHljRjlvT21Oc1NsVnFURTlRV0RKSVNGUXlNR1JzUVVRNVFrRRAB
Thomas Weisser,5.0,"We had a wonderful family vacation at the Adora Hotel & Resort. The grounds, pools, and staff were all top-notch.

The location was excellent, and the cocktails were delicious. The food was also fantastic. The highlight was our evening at the à la carte restaurant Şehrazat – Mediterranean cuisine with a view from the rooftop terrace, and for dessert, a magnificent affogato (vanilla ice cream with espresso), which was our absolute favorite. The warm and welcoming service was equally memorable. Elif from Guest Relations, in particular, was always friendly and helpful.",3 weeks ago,2026-07-14,,,5 reviews · 5 photos,Ci9DQUlRQUNvZENodHljRjlvT21wQk1XTnZlbmhPWkRsamJtVlNjVmRuTm5adE9IYxAB
umıt Yılmaz,5.0,"I stayed at this hotel with my family from August 12th to August 17th, 2024. I chose it again for my 2026 vacation and they proved me right once more. It's one of the rare hotels where all family members left satisfied. The hotel is comfortable in every aspect; food, drinks, cleanliness, etc. Don't worry about the general aspects, the hotel has thought of everything for you. My favorite aspect of the hotel is that there's something for everyone; relaxation areas for those who want to relax, entertainment areas for those who want to have fun. Because the hotel grounds are large, there's no problem finding a spot. You go to the pool, there's a spot there; you go to the sea, there's a spot there; you go to the hammocks to relax, you can find a spot there too, which makes it very convenient. Ms. İda's special attention delighted us. The hotel was absolutely wonderful. It's one of those hotels you'll consider going back to after your stay.",Edited 3 weeks ago,2026-07-14,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking the time to write your review.

All your comments are important to the Adora Hotel & Resort family. They encourage us to improve and become better. We strive to provide you, our valued guests, with impeccable service.

We are delighted to have hosted you and wish you a healthy and peaceful year with your loved ones.

Sincerely,

The Adora Hotel & Resort Family",11 reviews,ChZDSUhNMG9nS0VJQ0FnSUM3M2VudVJREAE
Sebahattin Semizoğlu,5.0,"Esra, Hasan, Elena, and Chef Cihangir, thank you for your attention.",3 weeks ago,2026-07-14,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking the time to write your review.

All your comments are important to the Adora Hotel & Resort family. They encourage us to improve and become better. We strive to provide you, our valued guests, with impeccable service.

We are delighted to have hosted you and wish you a healthy and peaceful year with your loved ones.

Sincerely,

The Adora Hotel & Resort Family",1 review,Ci9DQUlRQUNvZENodHljRjlvT2tKUGEwODNVVzVhVDNscGNtaGhOV0pwV2tzMFgzYxAB
Selim Karatay,5.0,"We would like to thank Esra, Hasan, Elenana, and Chef Cihangir for their hospitality.",3 weeks ago,2026-07-14,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking the time to write your review.

All your comments are important to the Adora Hotel & Resort family. They encourage us to improve and become better. We strive to provide you, our valued guests, with impeccable service.

We are delighted to have hosted you and wish you a healthy and peaceful year with your loved ones.

Sincerely,

The Adora Hotel & Resort Family",1 review · 10 photos,Ci9DQUlRQUNvZENodHljRjlvT2s4NU9UUkVia2ROVnpkMFJ6azBUalJNZHpoUFIwRRAB
Yiğit Gündüz,5.0,"We would like to thank Chef Cihangir Bey, Ms. Elena, and Mr. Umut, who is responsible for hotel guests, at Mezetto restaurant for their attention and care.",3 weeks ago,2026-07-14,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking the time to write your review.

All your comments are important to the Adora Hotel & Resort family. They encourage us to improve and become better. We strive to provide you, our valued guests, with impeccable service.

We are delighted to have hosted you and wish you a healthy and peaceful year with your loved ones.

Sincerely,

The Adora Hotel & Resort Family",2 reviews,Ci9DQUlRQUNvZENodHljRjlvT2pKdWRVbFNZa0oyYzBKVlJqRnRXRnBmUVZoM2QwRRAB
Ghita Muntean,5.0,,3 weeks ago,2026-07-14,,"Dear Guest,

First of all, we would like to thank you for choosing our hotel and for taking your valuable time to evaluate it.

All your comments are important to us as Adora Hotel & Resort Your evaluation will encourage us to improve and become better. As a facility, we are trying to provide perfect service to our valued guests.

We express our pleasure to welcome you and wish you a healthy and peaceful year with your loved ones.

Kind regards,

Adora Hotel & Resort",,Ci9DQUlRQUNvZENodHljRjlvT2tWbmN6RlRkMWQ0TmxseWVXYzNOMFpVTVRWUk1VRRAB
doruk dereli,5.0,"Dining at Sultan restaurant is a privilege. Our holiday is going very well. It's a very clean and fun hotel. The staff are also very attentive. Thank you to all of them... thank you for the service. A big thank you to Mr. Ersen, Ms. Vecihe, and Ms. Ida.",3 weeks ago,2026-07-14,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking the time to write your review.

All your comments are important to the Adora Hotel & Resort family. They encourage us to improve and become better. We strive to provide you, our valued guests, with impeccable service.

We are delighted to have hosted you and wish you a healthy and peaceful year with your loved ones.

Sincerely,

The Adora Hotel & Resort Family",1 review,Ci9DQUlRQUNvZENodHljRjlvT2t0cFUwUm9XRmhQVWxGbWJISkpiVWhWVTNSM1dsRRAB
Galina Griștiuc,5.0,"The hotel is excellent 👌, everything is beautiful and stylish. The food is delicious. The staff is very polite and friendly. I especially liked the Sultan restaurant; the food is excellent, very, very tasty and beautifully served. A huge thank you to the chefs and waiters: Ersen, Vecihe, everything was top notch. Big hello and thanks for everything to Idochka. ♥️🥰",3 weeks ago,2026-07-14,,"Dear Guest,

First of all, thank you for choosing our hotel and taking the time to provide a detailed review. We value every guest's opinion and strive to do everything possible to ensure a pleasant and comfortable stay at the Adora Hotel & Resort.

Knowing about your positive impressions of your stay at our hotel is our greatest reward! We hope to welcome you and your family back to our hotel soon.

Best wishes,

Adora Hotel & Resort",4 reviews · 1 photo,Ci9DQUlRQUNvZENodHljRjlvT2w5YWRrbHJaVWh6VVRZMFlscFhVRmN3VEVOTU1FRRAB
Mahsun Çelikal,5.0,"We had the opportunity to stay for 5 nights and 6 days. The hotel concept from A to Z is excellent, especially the pool. The pool, aqua park, and children's areas are quite nice, particularly for families with children. The food and dessert selection is reasonable. The sea is beautiful until midday, then becomes wavy in the afternoon, but we can say it's moderately good. As someone who loves meat, the variety could be improved.",3 weeks ago,2026-07-14,,"Dear Guest,

First of all, thank you for choosing our hotel for your holiday and for taking the time to write your review.

All your comments are important to the Adora Hotel & Resort family. They encourage us to improve and become better. We strive to provide you, our valued guests, with impeccable service.

We are delighted to have hosted you and wish you a healthy and peaceful year with your loved ones.

Sincerely,

The Adora Hotel & Resort Family",2 reviews,Ci9DQUlRQUNvZENodHljRjlvT2w5RFNGVmZVa294YlUxc2RUSXpia2Q2ZDFaUlExRRAB
Kathrin Öztürk,5.0,"A truly beautiful hotel! 🥰

The service is excellent and very friendly.

We ate at Sultan's today. The food was delicious, and the waitstaff, Ida, Ersen, and Vecihe, were very friendly, quick, and helpful.

We'd love to come back again.",3 weeks ago,2026-07-14,,"Dear Guest,

First of all, we would like to thank you for choosing our establishment for your vacation, for your valuable time, and for your review.

We always strive to provide our valued guests with excellent service.

We would be delighted to welcome you back again and wish you a healthy and peaceful year with your family.

Sincerely,

Adora Hotel & Resort",3 reviews,Ci9DQUlRQUNvZENodHljRjlvT2s1WU0zRmtVV0l5YmxwdVRYcGpUR3R2V0hveFRuYxAB
Siear B.,4.0,"A truly wonderful stay – we enjoyed every single day!

We recently spent eight wonderful days at the Adora Hotel & Resort and are absolutely thrilled. From arrival to departure, everything was perfect.

I would especially like to highlight the incredibly friendly and attentive staff. You immediately notice that the guest is the focus here – every wish is fulfilled with a smile, creating a very relaxed and welcoming atmosphere. The service in all areas was also consistently professional and efficient.

We were also spoiled with culinary delights: The food was consistently delicious, varied, and of excellent quality. It was a real highlight to sample the diverse buffet each day.

As for the resort itself, it offers a great balance between entertainment and relaxation. There is a wide range of activities that both children and adults will find something to enjoy. Whether it's action at the pools, the varied entertainment program, or simply relaxing on the beach or in the beautiful spa area – there's something for everyone.



We were also spoiled with delicious food: The food was consistently delicious, varied, and of excellent quality. It was a real highlight to sample the diverse buffet each day. We felt completely at ease during our eight-day stay and can definitely recommend the hotel. A big thank you to the entire team for this wonderful break! We would love to come back.",3 weeks ago,2026-07-14,,"Dear Guest,

First of all, we would like to thank you for choosing our establishment for your vacation, for your valuable time, and for your review.

We always strive to provide our valued guests with excellent service.

We would be delighted to welcome you back again and wish you a healthy and peaceful year with your family.

Sincerely,

Adora Hotel & Resort",Local Guide · 10 reviews · 6 photos,Ci9DQUlRQUNvZENodHljRjlvT210UGREUlJXVWhJYkdaclVVdG5VV1prZVVKTlJXYxAB
